user_id,track_id,timestamp,age_group,activity,mood,time_slot,weekday
u00204,4JC9oW25aChBHuzlillvkh,29772440,26-35,work,calm,afternoon,1
u00174,4eckaeM5a6cLsTek6qB371,29773537,36-50,work,melancholic,afternoon,1
u00017,2tSjhsJNIMBjNpnapXnd7y,29779094,<18,leisure,melancholic,afternoon,1
u00220,5QDT9tNIvFqmw1SEv7qhAd,29782226,<18,workout,happy,afternoon,1
u00142,1pSrJ6CpaOtoDTNgubJ6Zx,29798853,18-25,leisure,calm,late_night,1
u00031,19xCyaXBkWUkzn4vNIOVzH,29799544,18-25,leisure,melancholic,late_night,1
u00103,4Jr0O3zgoKEk71sIlABkLp,29801525,<18,leisure,calm,late_night,1
u00136,1aDklx1GaBqHFowCzz63wU,29805050,36-50,leisure,calm,late_night,1
u00268,3jWAJKgbJl6mPivyVZhJo5,29806156,36-50,leisure,melancholic,late_night,1
u00191,2QZe2H1f03t5PJWEMg2Mbe,29806464,36-50,leisure,melancholic,late_night,1
u00116,6xk1p6ZtAVvbq0n7ZMJkoi,29807361,<18,leisure,calm,late_night,1
u00294,6IriiwxCgBRs9XvGEl5BQa,29810066,26-35,workout,calm,night,1
u00188,4PdjQqQIf7S5MYE044XugT,29810361,18-25,leisure,calm,night,1
u00291,11kDth1aKUEUMq9r1pqyds,29813293,18-25,leisure,happy,night,1
u00136,0OVsEZ9BLf4zNa4d8OOL3a,29819430,36-50,workout,happy,early_morning,1
u00255,4tERsdVCLtLtrGdFBf9DGC,29822678,<18,workout,energetic,early_morning,1
u00243,6zLLSPSFHSH7OQ26Qi6xZh,29824531,36-50,commute,energetic,early_morning,1
u00214,7pIizKkImgo7jAZnbpFF2R,29825479,36-50,commute,melancholic,early_morning,1
u00278,2y5Fa3z9MzoKRyfZitRnMZ,29825940,<18,workout,melancholic,early_morning,1
u00165,50jXnyrzW4mcBBqFTMEoAC,29830534,50+,commute,melancholic,morning,1
u00025,1yg7fwwYmx9DQ2TdXUmfpJ,29831736,36-50,workout,happy,morning,1
u00113,50dpeks48j0zMECIKVAGUG,29833270,26-35,commute,happy,morning,1
u00005,72R0X0h8YaxYNpegeoOl0M,29840759,50+,leisure,happy,morning,1
u00079,4s7QgMMyMlol6ccHoSwyyQ,29842861,36-50,work,energetic,morning,1
u00211,67XdjGbayK6aWJHFuwh8e4,29847265,36-50,workout,melancholic,morning,1
u00038,6MMXwZyjQhw6HaIwFGW0JI,29849592,18-25,commute,happy,morning,1
u00189,0i1sZjMJwmX7p1dpaYRuSC,29851810,18-25,work,energetic,afternoon,1
u00190,1LbyczxsNULbWtvRud3dbu,29853491,36-50,leisure,energetic,afternoon,1
u00166,4kRc7p2V90iXGJpFOksF6q,29855825,18-25,workout,happy,afternoon,1
u00207,2F1ZysvlaF8cSLDF0g9GJM,29863040,50+,leisure,melancholic,afternoon,1
u00129,44EgTZXLY0a2NcKaZdnkyL,29871433,36-50,workout,calm,evening,1
u00197,65VYeetBIq8z0vdDeoTw2l,29881479,<18,workout,calm,evening,1
u00224,6H0zRPEV1ezBHOidNXSt1D,29885584,36-50,leisure,melancholic,late_night,1
u00175,5cWSpmTfItDuppACMrE3I9,29891710,26-35,leisure,calm,late_night,1
u00211,2UJ7e55bObCYCqpBkehnsr,29891885,36-50,leisure,calm,late_night,1
u00229,0W4NhJhcqKCqEP2GIpDCDq,29891978,<18,leisure,melancholic,late_night,1
u00124,3pU1CUgPiFfxPCpscwIwQR,29895148,50+,leisure,calm,night,1
u00274,4hWZvXVTUYWO3KXThQBwGt,29896252,26-35,leisure,energetic,night,1
u00097,4x9retP0JqKa35zZZhNhNS,29899673,36-50,commute,calm,night,1
u00017,0LL0hFBywgFHO89WSp00xW,29903385,<18,commute,happy,early_morning,1
u00288,6CtNhAbI35jsI1BFlwhXwd,29904496,26-35,commute,happy,early_morning,1
u00252,3X4sErWRnQCmhhZMGv6r51,29906770,<18,workout,energetic,early_morning,1
u00121,1VEBHl13HTNQX82pkSivoB,29911428,36-50,workout,happy,early_morning,1
u00064,5eeompgjGjxTOAjApMvq3Z,29918342,26-35,commute,melancholic,morning,1
u00062,0OVpM1le7eDkWeTc9TUeN2,29920229,18-25,commute,happy,morning,1
u00171,0M3DaTZsuttjClg5VG8exA,29922368,<18,work,energetic,morning,1
u00288,5Tyi10wvVbd3pu65GCHD8y,29922426,26-35,commute,melancholic,morning,1
u00094,0FajeedO3qoZja4lEWEzPM,29928655,50+,commute,happy,morning,1
u00211,6ASkheRUcaSa2TiP8fNPXB,29929278,36-50,commute,energetic,morning,1
u00108,4G0Hapv3voC6uQFuS7iZ2A,29929561,26-35,workout,energetic,morning,1
u00167,1vNSWOXizAsU6n7T6jHw5h,29938030,<18,leisure,energetic,afternoon,1
u00191,0F78AWB4E53yOvldzqhgBK,29942911,36-50,work,melancholic,afternoon,1
u00230,1eD8fNbyfyXWrTLokilmEM,29945487,26-35,work,happy,afternoon,1
u00219,6DQOlhzKCp0hV99zZfvYIk,29947332,50+,commute,melancholic,afternoon,1
u00066,02VBYrHfVwfEWXk5DXyf0T,29950653,50+,work,energetic,afternoon,1
u00033,1pFOGFtQyqdlFgzmSVJ2fz,29951431,26-35,work,calm,afternoon,1
u00167,0UkRI9mEkLYbTqVodJhDn2,29951877,<18,leisure,energetic,afternoon,1
u00121,1eZ08rSgl9zeAdqUB8yg95,29956453,36-50,leisure,calm,evening,1
u00082,2dE71HKOcZK2fnSJHrtRt9,29959039,<18,workout,calm,evening,1
u00059,0f70fllnpYQJlADzm3dkEX,29959918,36-50,commute,happy,evening,1
u00258,4NH4xiPQ7TqNGqj6pZV4ki,29960615,<18,leisure,melancholic,evening,1
u00025,12uKPMZ4pjNNwMQAYXlS4D,29960750,36-50,leisure,calm,evening,1
u00041,3xryOJm3m7qz8W5CUBf8yK,29963226,36-50,commute,calm,evening,1
u00103,4zdsBics0asw0gj4L5wu5v,29965859,<18,leisure,melancholic,evening,1
u00065,7FexNeLdSpcge5Bq4GflDc,29966034,18-25,commute,melancholic,evening,1
u00020,2CSrG5fnBpcdfPXg7sJUBi,29972279,26-35,leisure,melancholic,late_night,1
u00073,2j8bhTAfGOGP4TJGbO7hR0,29976102,<18,workout,happy,late_night,1
u00109,0J5Lqx3hDPF4GFYWGtJLZA,29978475,36-50,leisure,melancholic,late_night,1
u00131,3OKXoqt03pPP0EbSQpzmQJ,29980231,26-35,leisure,calm,late_night,1
u00158,6piGF4icHZGnw5FlKULGDs,29984050,26-35,leisure,calm,night,1
u00039,5PJEi2dbSm2iQalWiV7NjZ,29985754,36-50,leisure,melancholic,night,1
u00293,4I5Xcdu5Hnki1aP0Uxbs4n,29987977,18-25,leisure,happy,night,1
u00163,4UALTBWz0OdQcjbTsjFceV,29990000,26-35,workout,happy,early_morning,1
u00120,27u7t9d7ZQoyjsCROHuZJ3,29990863,26-35,commute,calm,early_morning,1
u00219,50nCBtvYe88z1tloKIDc0e,29994269,50+,workout,calm,early_morning,1
u00280,6K8YDOe6C2HgnMJNYhUOHE,29994594,18-25,commute,calm,early_morning,1
u00002,7tf64lNC31lWlTsih0nfZf,29999174,36-50,workout,energetic,early_morning,1
u00150,0ItAcLSkUiePOmFGun3cSe,30000329,50+,commute,energetic,early_morning,1
u00266,108gqwxYtKZWnluI3YdnY2,30002102,26-35,work,melancholic,early_morning,1
u00070,6R7Rmx1M2mQcH92evC3RMk,30002586,36-50,work,happy,morning,1
u00255,10fddGyyeUquZZ2uPTjD7P,30008041,<18,leisure,energetic,morning,1
u00177,3RNotB6g8xTUmkgDs0quXJ,30009408,<18,workout,energetic,morning,1
u00015,70uBQNPGrjgfvwYhkWZksR,30011553,36-50,commute,happy,morning,1
u00261,1Qth3TmxzsBYDpCRCffdZk,30012097,<18,workout,calm,morning,1
u00020,0mkV7TnuioRjagkacgCN60,30012526,26-35,commute,happy,morning,1
u00213,6YWMJefmWqHxxfg6YF6zI6,30016749,26-35,commute,happy,morning,1
u00172,3tLTSFyO5OGVGjrBJTafPu,30017772,36-50,work,happy,morning,1
u00237,5FhTo7yj2umChnDdqch8oG,30028059,26-35,leisure,energetic,afternoon,1
u00094,7uBxi4jHZqgWAjqLEl1KcF,30028608,50+,leisure,energetic,afternoon,1
u00035,4DQvQ14fFSaasGyaAQao6W,30030712,<18,leisure,happy,afternoon,1
u00147,19aBGyxQrl8LDnPUyusjRa,30032171,18-25,work,energetic,afternoon,1
u00223,1W1fQ84xvzfdMuFLBPy6Jh,30032277,18-25,commute,happy,afternoon,1
u00025,0mJIAermoMh7OwHyPUOixK,30033261,36-50,work,melancholic,afternoon,1
u00191,43OioCdtXLa0YuS8tgBGAY,30033443,36-50,workout,calm,afternoon,1
u00120,66x45Yh9x397PWpxMX0ZDT,30035424,26-35,leisure,energetic,afternoon,1
u00219,5RY0RuSxwsbEBurhE6IvmB,30038500,50+,work,calm,afternoon,1
u00279,43TTTucBA7GISL6Bpg4rDp,30040218,<18,work,happy,afternoon,1
u00257,6qM2C6CqPN4dtxSQVQy0gc,30041600,<18,leisure,melancholic,afternoon,1
u00299,5fqDXVrqZRCtyOVFQBONc6,30047644,<18,leisure,happy,evening,1
u00181,7LbIccTR3F9yYaWmMGMKtn,30052585,<18,leisure,calm,evening,1
u00216,6HUSALGkJg1m4089T4inbI,30054515,<18,leisure,energetic,evening,1
u00031,5O2Wr0HhHS0T77gcJaRFka,30055794,18-25,work,calm,evening,1
u00052,3NLrRZoMF0Lx6zTlYqeIo4,30059589,18-25,leisure,melancholic,late_night,1
u00040,22tot0Y6uKuWdAZnEQyB6g,30059751,<18,leisure,melancholic,late_night,1
u00219,1OEmd2iXU8pWG7CrKNpGUg,30068582,50+,leisure,happy,night,0
u00184,67HxeUADW4H3ERfaPW59ma,30069132,26-35,leisure,calm,night,0
u00275,6QVhD1GF91jgMfUI2ZAuJO,30071826,26-35,leisure,energetic,night,0
u00212,5VxyIwQRhDMX08RPzkxQz6,30076396,36-50,commute,happy,early_morning,0
u00262,7o1GLuVk1AEYyd10zoD6bg,30082819,18-25,commute,calm,early_morning,0
u00226,60GTOisUSdUksjMzq17XvO,30085124,50+,leisure,calm,early_morning,0
u00188,1mV4Ti0I8kZF3Dd72qPEW5,30090570,18-25,leisure,energetic,morning,0
u00155,66eUlx0WYK1Jc56bIinkF9,30092764,36-50,work,melancholic,morning,0
u00040,4qwMak56ZKbCILVeW9CZ1U,30093368,<18,leisure,happy,morning,0
u00180,4c5rP9hOPuRmy9ml8mGF6L,30093996,50+,work,happy,morning,0
u00158,6Fomnvc3pkLvUQYUkhiQPx,30097998,26-35,workout,melancholic,morning,0
u00292,4sYjub31yWSj7eqaNNVtmA,30098366,50+,workout,happy,morning,0
u00272,4FwDRTQdk1FmiVTCLLeeKn,30099245,<18,workout,happy,morning,0
u00104,5pD0jmWSuoCc7hwJLN3VJF,30100034,36-50,workout,happy,morning,0
u00056,3ZzhV6JIDKWvWR7wiKWD0C,30102715,26-35,workout,happy,morning,0
u00064,7bzavemlmYRy0wQnQ6mjW5,30109044,26-35,leisure,happy,morning,0
u00146,5OqQA1I96jy9HrawfMBV3a,30112154,<18,work,calm,afternoon,0
u00290,4ua0IepBEISCWwF8dTJvcU,30112465,50+,leisure,happy,afternoon,0
u00275,5czjjnbTatyFal33a9h1aN,30117250,26-35,work,happy,afternoon,0
u00069,651qayNmTd9rPtIhqQkgXo,30125344,26-35,leisure,melancholic,afternoon,0
u00002,7dRRZcjDdwO1LPzn3otNJF,30126263,36-50,leisure,energetic,afternoon,0
u00201,373yGkNo74RZgmQgTiR8xK,30126466,50+,leisure,calm,afternoon,0
u00120,0fI2CxqE38UsXhcDbENaU5,30131157,26-35,work,melancholic,evening,0
u00139,7qfAfl5pbXRFxSfE32e7i4,30132790,26-35,commute,calm,evening,0
u00220,2hh6RGmBNTGB7fi62fYgUL,30135228,<18,workout,happy,evening,0
u00053,1saDM1hv3pTHf9ulsxm5Iy,30142875,26-35,leisure,calm,late_night,0
u00182,5yaFcwe34eiPTZhC1PiUPQ,30144056,26-35,leisure,calm,late_night,0
u00009,2ndzFVbVxeA4vcEphzdx2X,30144217,<18,leisure,melancholic,late_night,0
u00150,7LbfuQVct78YoghmoPtsQ8,30145046,50+,leisure,melancholic,late_night,0
u00010,7txLCGOXyDlDXTjtR1Sk4v,30148245,26-35,leisure,calm,late_night,0
u00244,6125RUljDZ9MKwAICmzttp,30151675,36-50,leisure,calm,late_night,0
u00169,7reoZz80hQYuWtEn0Lsd0p,30151840,<18,leisure,calm,late_night,0
u00076,5xo1Gj4WTssjQgQ0w03cf2,30158862,18-25,leisure,happy,night,0
u00069,27N6lqXxjDiylUqHa84fA6,30159104,26-35,leisure,calm,night,0
u00196,7woW97CfcWaKtuC6W5BP2K,30159271,18-25,leisure,calm,night,0
u00077,6bQVF0ZSndzISHx8ZPupZh,30168875,18-25,commute,calm,early_morning,0
u00115,24KgQu8B7JCyoIcMeF1xan,30173955,26-35,commute,happy,early_morning,0
u00004,5QJ9xJkzWj8Kn5q5NjriGn,30179368,26-35,workout,energetic,morning,0
u00104,2uXkW8uJcOIhlbUatEPLPs,30179538,36-50,leisure,calm,morning,0
u00217,3G0ENKW9vzV0SuYKaWFflI,30180737,<18,workout,happy,morning,0
u00017,0iVmQ2JXeQXCnAJUtqx4zf,30181700,<18,commute,melancholic,morning,0
u00253,2ZWlPOoWh0626oTaHrnl2a,30184579,18-25,workout,energetic,morning,0
u00080,1kiTyfNdbxdwx6V5pi380k,30188882,50+,commute,calm,morning,0
u00220,5kc94sZMpuzSZdbfiCr0gh,30193394,<18,work,happy,morning,0
u00041,3ZpS3Gak4z8s7U653UxJa4,30194021,36-50,commute,energetic,morning,0
u00040,2FtMwx3EEQKObs1LUygYNp,30195620,<18,work,energetic,morning,0
u00260,2pHU8MnJRkDOLqQBgoyOE5,30203079,36-50,work,energetic,afternoon,0
u00287,0mljrVHFeq2qgThql44LcI,30203950,26-35,commute,energetic,afternoon,0
u00080,586yBRVKdA1vy3tes2wjmB,30206341,50+,work,happy,afternoon,0
u00288,6DnInlIu2uWxRpbRUNifLb,30206825,26-35,workout,calm,afternoon,0
u00245,29j2QIF7k8hcuRtNdDbs56,30212652,<18,work,melancholic,afternoon,0
u00077,6gt4crRNZ5Soua4BP52HXv,30213332,18-25,work,happy,afternoon,0
u00241,51vzYdS2wo4peP0hu3i7au,30215547,26-35,workout,calm,evening,0
u00294,3VULsG4EYyGtH2KSR839wb,30220008,26-35,leisure,melancholic,evening,0
u00090,1tvxzDoafjqs4yvjZW4n2K,30224939,26-35,leisure,happy,evening,0
u00133,0es02Rp0p0WpC4WRBDtM8P,30225528,26-35,workout,melancholic,evening,0
u00086,39y4SqBr6Nu2DIvQQC8Rez,30228730,<18,leisure,melancholic,evening,0
u00012,4qIx2fGYXbJbJmaqn5pZdZ,30230704,36-50,leisure,melancholic,late_night,0
u00280,5NkHEvfKh8dOe8D2hCBl2p,30234797,18-25,leisure,melancholic,late_night,0
u00172,7L4xsGOxKnncXzZLBKdEeI,30237793,36-50,leisure,melancholic,late_night,0
u00054,0L3XCv9i9IHs8cJEVhsJ3J,30238096,26-35,work,calm,late_night,0
u00158,7GXGxQfT7SSYu2eSduDlIt,30238447,26-35,leisure,energetic,late_night,0
u00234,4P4mcw4wHDMysBF031DDZT,30253085,26-35,commute,calm,early_morning,1
u00257,4O9ICXbrUTAVR5kkx6xANJ,30256782,<18,commute,energetic,early_morning,1
u00233,22YA37z8UlBZ8qAywxuH2l,30261851,36-50,leisure,calm,morning,1
u00106,4MiI887yKiYYJmGB9hnO21,30264751,36-50,commute,energetic,morning,1
u00277,2r0ECFc7nWPdRosmgo84pl,30265944,36-50,work,happy,morning,1
u00229,1fN2cemf6ByT2WKqtumwR5,30276515,<18,leisure,happy,morning,1
u00134,0hv55el0Tai7A1KaKXELQG,30277939,36-50,workout,energetic,morning,1
u00236,6ifUES3keWjwXgae8pXI3o,30279610,36-50,commute,happy,morning,1
u00297,1ovGrAOhKgGYpNTkNKkkH3,30283545,26-35,leisure,energetic,afternoon,1
u00010,5vhrsx08dHh2QcVh1Rsiwt,30286507,26-35,work,energetic,afternoon,1
u00182,3aU2GIipAOndHI6Xmd1l1I,30290981,26-35,commute,happy,afternoon,1
u00201,3BWOEIkW9H7tCr8wwjzOyf,30297871,50+,work,calm,afternoon,1
u00261,6sCtddSFg3foJn4K2pIhfQ,30297897,<18,work,calm,afternoon,1
u00143,0QA9PirPFXoXDY4BAPZPib,30302905,26-35,leisure,melancholic,evening,1
u00102,2UUp0OyN2T6eZ2aGctT6tS,30306961,50+,commute,happy,evening,1
u00060,3hR3XpJUNqanOaQyAtpWEe,30309873,50+,leisure,calm,evening,1
u00123,1yRme5QrQgTy98fRwFaI9Z,30312884,26-35,commute,melancholic,evening,1
u00125,12PNUTKhfwR8acdU7BjiXC,30312980,26-35,leisure,melancholic,evening,1
u00249,6fDpyEQEzKe0DIKTaW0kxC,30331165,<18,commute,energetic,night,1
u00257,4PC8qwYOLR8P0h4F49L1Kx,30331815,<18,leisure,calm,night,1
u00151,7dXOzpzSBwV8NeLxTMHVQp,30331836,18-25,work,melancholic,night,1
u00206,7DkGclDOjpLcAgXGUPqHBO,30331982,36-50,leisure,melancholic,night,1
u00220,5VPSuEwoiGMvUvczjbjJSE,30336422,<18,workout,melancholic,early_morning,1
u00188,5NYejXf1mwigePilCGLjdM,30337672,18-25,workout,energetic,early_morning,1
u00225,4faDlXyZMSxEuxBdd5gDIz,30345396,18-25,commute,energetic,early_morning,1
u00024,4yR2z3JafnCo86THA6ISZ4,30346104,36-50,workout,energetic,early_morning,1
u00138,0VF7YLIxSQKyNiFL3X6MmN,30350139,18-25,workout,energetic,morning,1
u00200,3iICKiDTyIK5qoVl2hXB2f,30361309,18-25,workout,energetic,morning,1
u00155,3uRAxz8ic40d9IuNe8fnsb,30362613,36-50,workout,happy,morning,1
u00227,7pDdE5FLqcNCvjxzRzm80r,30367933,26-35,leisure,energetic,morning,1
u00094,6mc2Pa7XGsb849e9ol2crO,30368621,50+,leisure,happy,morning,1
u00284,1060gzllf4b0UETAXisR5l,30374944,26-35,workout,happy,afternoon,1
u00037,6FCngfdkfRZ0CwL2eZAgnc,30385790,50+,commute,happy,afternoon,1
u00239,39So2wAM6l3XKWDf5XjiIz,30395290,36-50,commute,happy,evening,1
u00217,3IDF7N86lrcWaJEt9C1gbS,30398618,<18,leisure,calm,evening,1
u00023,6srBp90EwADKAF7PorGiUC,30401950,50+,leisure,happy,evening,1
u00073,4v2rkl1mC3zVAz0nXMx9r4,30402644,<18,leisure,energetic,late_night,1
u00283,28LcejLJ4Yf5096gW8Jqze,30402955,26-35,work,melancholic,late_night,1
u00204,5itCUQIF69YP9uQ0oO49Wm,30403888,26-35,leisure,happy,late_night,1
u00237,0mlAOSILGRys2IbvyOT5VJ,30404481,26-35,leisure,calm,late_night,1
u00253,3KZyZ5Mi42afRSAP4n6jCz,30407687,18-25,leisure,calm,late_night,1
u00001,6UEhNvccAc4OyEDJYB5brb,30412863,36-50,leisure,melancholic,night,1
u00255,1RsQRanWPbDaj3p7dXuZca,30413526,<18,workout,calm,night,1
u00213,69jcGkgJWqPOkZobQGKzjG,30417244,26-35,leisure,happy,night,1
u00073,21vwSntEYxfzAnGuDI5yQj,30424301,<18,commute,happy,early_morning,1
u00091,5g6nzsOxwxdoj6sqAl0NXB,30424419,50+,workout,happy,early_morning,1
u00118,189eEZEuVzG26fkqCgcZX1,30434602,18-25,workout,energetic,morning,1
u00181,4eAwB5pnKFTmsgc3zWoYO0,30436813,<18,commute,energetic,morning,1
u00080,47KozeISc76CWuXMho3y6z,30438877,50+,work,happy,morning,1
u00084,6RIbiMwg1QbFTq4dcJGQqq,30440432,36-50,leisure,calm,morning,1
u00162,1RXoCep9hxApPfx8UFsGZk,30445084,26-35,workout,energetic,morning,1
u00219,3GsEY43YrEzbFASVfDL8uJ,30448115,50+,workout,melancholic,morning,1
u00129,5a4MgIUSf9K8wXLSm6xPEx,30454175,36-50,work,energetic,morning,1
u00056,5UbJD3lat3SVDDBXmf8gLc,30457074,26-35,leisure,melancholic,afternoon,1
u00033,2SZWtoroRuSM60jzsXqVc9,30457962,26-35,leisure,melancholic,afternoon,1
u00250,1qzHqfvKrZWo6dVHM1dXrj,30459890,<18,leisure,calm,afternoon,1
u00146,5aWiqE2DBa3IhzW74E8Dvy,30461100,<18,commute,happy,afternoon,1
u00021,5TBbTkb0jzSO7jKv0I4QPi,30475514,18-25,commute,energetic,evening,1
u00111,5BmajovUhJUrZf59h1BKqu,30480331,36-50,commute,happy,evening,1
u00007,5sykvfEJHupA8mjhhgylVk,30483645,36-50,leisure,calm,evening,1
u00060,211NL8R1Ly2KrUVgOH9UIW,30484325,50+,leisure,energetic,evening,1
u00039,0ZVJFFgbdSV9Y9eah00Egj,30484905,36-50,commute,calm,evening,1
u00278,2sAiNmdrbbUhEWtjhQdj2l,30485261,<18,leisure,calm,evening,1
u00115,0xHch89AN9RlN8Nm4kJzs3,30488943,26-35,leisure,calm,late_night,1
u00052,23MbmgpUSb10XQjJv2zZEt,30490845,18-25,leisure,calm,late_night,1
u00197,3NiB3v3elOuAy4Ij51F4Sl,30491982,<18,leisure,happy,late_night,1
u00298,5kxh5tODoEDCbzpHswtRPK,30493334,18-25,leisure,calm,late_night,1
u00144,1KN65AWTSIN6koeLdwYEbg,30496046,50+,commute,happy,late_night,1
u00054,0EyPK7qor5t10aO8ddptlB,30498464,26-35,leisure,melancholic,late_night,1
u00142,5U9KVWwlJNcOYhtdihBJO7,30501887,18-25,leisure,calm,night,1
u00187,7yy3QgAa5unQuY2Ulpznbi,30502577,18-25,leisure,melancholic,night,1
u00259,2KMkwahCwor26V8HrAqXGn,30517017,26-35,workout,melancholic,early_morning,1
u00042,5EVqN0useCDhbO4FCl71wp,30525880,36-50,leisure,calm,morning,1
u00167,7zf1C9xuKpqCvf4jaY5zsE,30531553,<18,workout,calm,morning,1
u00012,6WmIyn2fx1PKQ0XDpYj4VR,30540314,36-50,commute,energetic,morning,1
u00152,5jyLgNLPKalEycqNxAK6Rd,30540513,50+,work,happy,morning,1
u00004,6i7DyKzkNHXLbRRnMMinVI,30546752,26-35,leisure,calm,afternoon,1
u00125,4yDSMcUP1gL4VK5jlaafXK,30551083,26-35,work,happy,afternoon,1
u00148,2IyIEStt9KF9bNYpBgnXoh,30554659,50+,leisure,energetic,afternoon,1
u00293,2yjlYDiNiQkdxVqTlaSrlX,30565759,18-25,work,melancholic,evening,1
u00057,7tJSdgV3d498OYaolKPgOf,30572324,<18,commute,energetic,evening,1
u00072,7fImDWw5bcUhRbZ0w1ny4J,30572843,26-35,workout,calm,evening,1
u00173,2ImAP3mezUhfEZkqx8HtYW,30587412,36-50,leisure,calm,night,1
u00046,2x0RZdkZcD8QRI53XT4GI5,30598939,26-35,workout,calm,early_morning,1
u00017,1hBvUKlvyia60edCcBsxkv,30621546,<18,workout,energetic,morning,1
u00147,2zgpMaaXfVJqUJoMbjmfH2,30621923,18-25,work,melancholic,morning,1
u00071,0FcX6DgzjNCWAIKMoEqqSC,30624130,<18,workout,happy,morning,1
u00203,4KzSlU2JAYba5hhpIkkfGo,30640942,36-50,workout,happy,afternoon,1
u00027,2JvPJ8ydPuN2NhpH4oti6I,30646655,50+,workout,happy,afternoon,1
u00006,61n7TIudKqHdaIZwCIS8IL,30650891,<18,workout,energetic,evening,1
u00066,5rqV8nkm4TM1AtuByswVKa,30651068,50+,workout,melancholic,evening,1
u00257,0ptku7rEZ0P5waxUzR16GY,30655845,<18,commute,calm,evening,1
u00165,281dh3JPngsDSwadH7gELk,30659298,50+,leisure,calm,evening,1
u00084,30MZqUPPDRoYu7Qor3NBAf,30662976,36-50,leisure,melancholic,late_night,1
u00178,1B5tzhklPG62IbjNyhjqGT,30664174,50+,leisure,calm,late_night,1
u00193,5lXY6PTuWXOludKy4zDQwM,30665106,18-25,leisure,melancholic,late_night,1
u00132,2gOhhHSjm3iw4NFY43carm,30670690,<18,leisure,melancholic,late_night,1
u00051,1nmZ8yqKkfooOuYvtFctDp,30675598,<18,leisure,melancholic,night,0
u00110,7cMKz5MoUTPH2N4yqpAUAO,30676629,18-25,leisure,calm,night,0
u00261,4n8V86KJjcmIla9RHm19Eh,30682715,<18,commute,energetic,early_morning,0
u00210,1mnIf0uQCOesEO4484G0iR,30684588,18-25,workout,happy,early_morning,0
u00107,3OhcMJk4hCebfDH1h4Z8mX,30685708,36-50,leisure,happy,early_morning,0
u00269,6AYQy1lLzqllit1J6TtCgi,30687333,26-35,commute,happy,early_morning,0
u00056,6MLsDhSSdlFxcZ1HekQ7N4,30695650,26-35,commute,happy,morning,0
u00050,4iI7IhZZ3K8K2kucU5abiq,30697768,36-50,workout,melancholic,morning,0
u00005,07klIu2ZjqVVxbWel9MSt1,30698364,50+,work,energetic,morning,0
u00027,6ORqU0bHbVCRjXm9AjyHyZ,30714933,50+,workout,happy,morning,0
u00092,27YD36FUikKxbp3bKSiKGZ,30718933,50+,workout,energetic,afternoon,0
u00016,6HIVJXpdvp1C1ubfnkFnz8,30722891,26-35,leisure,energetic,afternoon,0
u00113,3JkVYvxNoGf2HCWJo61462,30723343,26-35,commute,happy,afternoon,0
u00020,64bd7KcRScjZLBRWkBVTHV,30739572,26-35,workout,happy,evening,0
u00010,1G7HbXyCWWUc5Yrtj8J4TA,30740542,26-35,leisure,calm,evening,0
u00174,4S03cXyufGz1av5TvBkpjc,30748694,36-50,leisure,melancholic,late_night,0
u00166,6DVm8BPg3ltHIcrrNacCVe,30751390,18-25,leisure,calm,late_night,0
u00238,3nClCcBmn9NnrRQkQTkx1J,30753306,18-25,commute,melancholic,late_night,0
u00136,6IFDy0imCdhDpHj98GczEX,30759325,36-50,leisure,energetic,night,0
u00259,3bZ71uzfkL02az18Gi1ZdF,30766151,26-35,work,calm,early_morning,0
u00147,0L0DM33NAe6PjQ1BB4cEjJ,30770968,18-25,commute,happy,early_morning,0
u00081,4TFYvTpA7QLnCcMlugJj6W,30773854,26-35,workout,calm,early_morning,0
u00040,0YFZZEvLOxyM3UtyZzf4WC,30775634,<18,workout,calm,early_morning,0
u00147,5tZbcQ5PYID0xB0VNblmrK,30777632,18-25,leisure,happy,early_morning,0
u00114,14PlDNjNh3pXyHXzkhX8n5,30790173,26-35,leisure,energetic,morning,0
u00154,6YQ7aPJhk0MGpwoKfFAEbS,30791335,26-35,commute,calm,morning,0
u00290,5wvrYzk49g9mIdT8jISvjT,30793874,50+,commute,happy,morning,0
u00015,5BcMZn5xJYFGthKJ6EZjVE,30795023,36-50,leisure,happy,morning,0
u00107,0L0DM33NAe6PjQ1BB4cEjJ,30800768,36-50,work,happy,morning,0
u00040,2I7vBFkgjNPBDQgX3Wp5B9,30802327,<18,work,melancholic,afternoon,0
u00237,0DRqAaqeBsDh8m7RyVsckz,30806014,26-35,work,happy,afternoon,0
u00161,2vkNA9I029dTwX0y6d59Sc,30812336,36-50,leisure,energetic,afternoon,0
u00037,705AesgTkD0JiW74iKb8qS,30815972,50+,work,energetic,afternoon,0
u00238,39RxqHzUYnpuv7AZppxTUW,30819712,18-25,commute,happy,evening,0
u00036,3ugSgwLjJ0CRp32yigqqPG,30822476,50+,workout,calm,evening,0
u00231,60fUDmIWuKhngaeBIVhqIV,30825840,50+,leisure,energetic,evening,0
u00299,3nJYcY9yvKP8Oi2Ml8brXt,30835793,<18,leisure,melancholic,late_night,0
u00153,6RJ1V6qO8J8Spxo5jsC4wO,30836720,18-25,leisure,energetic,late_night,0
u00194,2rIvJfWcBBQVRQn3VVWw9F,30837114,50+,leisure,happy,late_night,0
u00007,5GbVzc6Ex5LYlLJqzRQhuy,30837926,36-50,leisure,calm,late_night,0
